"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"ZNF256"	53	2.83	0.00461	0.149	"GSE10358"
"RAB37"	212	2.83	0.00463	0.149	"GSE10358"
"MKL2"	97	2.83	0.00463	0.149	"GSE10358"
"ZNF251"	63	2.83	0.00472	0.149	"GSE10358"
"FANCL"	179	2.82	0.00482	0.149	"GSE10358"
"PRDM16"	75	2.82	0.00484	0.149	"GSE10358"
"RAB9B"	37	2.82	0.00485	0.149	"GSE10358"
"ZNF471"	29	2.82	0.00486	0.149	"GSE10358"
"APEX1"	136	2.82	0.00486	0.149	"GSE10358"
"ZBTB26"	126	2.81	0.00488	0.149	"GSE10358"
"ALS2"	87	2.81	0.0049	0.149	"GSE10358"
"ZEB1"	88	2.81	0.0049	0.149	"GSE10358"
"HSF5"	25	2.81	0.00498	0.149	"GSE10358"
"ING4"	97	2.81	0.005	0.149	"GSE10358"
"SRI"	55	2.8	0.00507	0.149	"GSE10358"
"DDX10"	113	2.8	0.00508	0.149	"GSE10358"
"ZCCHC3"	46	2.8	0.0051	0.149	"GSE10358"
"ZNF544"	34	2.8	0.00516	0.149	"GSE10358"
"TFB2M"	199	2.79	0.00525	0.149	"GSE10358"
"ABL2"	67	2.79	0.00528	0.149	"GSE10358"
"ZNF70"	92	2.79	0.00534	0.149	"GSE10358"
"CD244"	67	2.79	0.00534	0.149	"GSE10358"
"AIMP1"	95	2.78	0.00547	0.149	"GSE10358"
"BCL11A"	68	2.77	0.00557	0.149	"GSE10358"
"CLIC2"	97	2.77	0.00558	0.149	"GSE10358"
"ZNF512"	176	2.77	0.00562	0.149	"GSE10358"
"ZNF184"	39	2.77	0.00569	0.149	"GSE10358"
"RABGAP1"	113	2.76	0.00578	0.149	"GSE10358"
"ITGB3BP"	185	2.76	0.00579	0.149	"GSE10358"
"TRAPPC2"	201	2.76	0.00579	0.149	"GSE10358"
"SCML2"	107	2.76	0.00582	0.149	"GSE10358"
"PGBD1"	74	2.76	0.00585	0.149	"GSE10358"
"IKZF2"	80	2.76	0.00586	0.149	"GSE10358"
"DDX1"	247	2.76	0.00586	0.149	"GSE10358"
"RPS6KC1"	128	2.75	0.00589	0.149	"GSE10358"
"RAB40B"	45	2.75	0.00589	0.149	"GSE10358"
"ZFP62"	298	2.75	0.00591	0.149	"GSE10358"
"ZSCAN30"	50	2.75	0.00595	0.149	"GSE10358"
"RFX3"	93	2.74	0.00606	0.149	"GSE10358"
"PKD2"	56	2.74	0.00607	0.149	"GSE10358"
"ZNF610"	65	2.74	0.0061	0.149	"GSE10358"
"ZNF571"	52	2.74	0.00621	0.149	"GSE10358"
"RHOBTB1"	76	2.74	0.00622	0.149	"GSE10358"
"TGIF2"	94	2.73	0.00628	0.149	"GSE10358"
"TBXA2R"	125	2.73	0.0063	0.149	"GSE10358"
"PIK3C2B"	64	2.73	0.0063	0.149	"GSE10358"
"LRP12"	60	2.73	0.00632	0.149	"GSE10358"
"ZNF138"	72	2.73	0.00637	0.149	"GSE10358"
"ELMO1"	71	2.73	0.00639	0.149	"GSE10358"
"GKAP1"	83	2.73	0.0064	0.149	"GSE10358"
"ZNF85"	51	2.72	0.00654	0.149	"GSE10358"
"TBC1D15"	51	2.72	0.00659	0.149	"GSE10358"
"ZNF91"	74	2.72	0.0066	0.149	"GSE10358"
"TCF4"	75	2.71	0.00668	0.149	"GSE10358"
"RPL22"	159	2.71	0.00674	0.149	"GSE10358"
"PATZ1"	117	2.7	0.00683	0.149	"GSE10358"
"ZNF682"	34	2.7	0.00685	0.149	"GSE10358"
"ZNF507"	32	2.7	0.00686	0.149	"GSE10358"
"PARP1"	152	2.7	0.00701	0.15	"GSE10358"
"ZNF439"	97	2.69	0.00712	0.15	"GSE10358"
"DLC1"	113	2.69	0.0072	0.15	"GSE10358"
"RALA"	45	2.69	0.00723	0.15	"GSE10358"
"SOCS2"	73	2.68	0.00732	0.15	"GSE10358"
"RPGRIP1L"	78	2.68	0.00734	0.15	"GSE10358"
"NKIRAS1"	25	2.67	0.00768	0.152	"GSE10358"
"RYK"	42	2.66	0.00771	0.152	"GSE10358"
"PLCB1"	44	2.66	0.00771	0.152	"GSE10358"
"BCR"	123	2.66	0.00784	0.152	"GSE10358"
"IQGAP2"	82	2.65	0.00795	0.152	"GSE10358"
"ELK4"	77	2.65	0.00798	0.152	"GSE10358"
"ZNF512B"	150	2.65	0.008	0.152	"GSE10358"
"TFDP2"	215	2.65	0.00801	0.152	"GSE10358"
"ZZZ3"	147	2.65	0.00809	0.152	"GSE10358"
"CEBPZ"	58	2.64	0.0083	0.152	"GSE10358"
"NOLC1"	135	2.64	0.00832	0.152	"GSE10358"
"ZNF320"	100	2.64	0.00834	0.152	"GSE10358"
"MATK"	63	2.63	0.00849	0.152	"GSE10358"
"ATIC"	250	2.62	0.00867	0.152	"GSE10358"
"SOCS6"	76	2.62	0.00867	0.152	"GSE10358"
"GNG7"	136	2.62	0.00868	0.152	"GSE10358"
"PDCL"	138	2.62	0.00868	0.152	"GSE10358"
"EID2B"	137	2.62	0.00872	0.152	"GSE10358"
"ZNF32"	111	2.62	0.00877	0.152	"GSE10358"
"RAB38"	111	2.62	0.00879	0.152	"GSE10358"
"TIE1"	92	2.62	0.00879	0.152	"GSE10358"
"RTKN"	84	2.61	0.00893	0.152	"GSE10358"
"ZNF7"	192	2.61	0.00894	0.152	"GSE10358"
"RPL7L1"	209	2.61	0.00898	0.152	"GSE10358"
"NFE2L3"	42	2.61	0.009	0.152	"GSE10358"
"ZNF510"	38	2.61	0.00909	0.152	"GSE10358"
"GATAD2B"	26	2.61	0.00912	0.152	"GSE10358"
"ZMYM3"	87	2.61	0.00912	0.152	"GSE10358"
"TRAF3IP2"	114	2.61	0.00915	0.152	"GSE10358"
"ZNF304"	30	2.6	0.00923	0.152	"GSE10358"
"ZNF766"	42	2.6	0.00924	0.152	"GSE10358"
"ZNF708"	74	2.6	0.00925	0.152	"GSE10358"
"PGAP2"	164	2.6	0.00925	0.152	"GSE10358"
"ZNF280B"	54	2.6	0.00928	0.152	"GSE10358"
"DDX5"	39	2.6	0.00934	0.152	"GSE10358"
"ZNF445"	55	2.6	0.00939	0.152	"GSE10358"
"DPF2"	87	2.6	0.00945	0.152	"GSE10358"
"ZNF275"	79	2.6	0.00945	0.152	"GSE10358"
"ZNF84"	67	2.59	0.00949	0.152	"GSE10358"
"REXO4"	133	2.59	0.0096	0.152	"GSE10358"
"ZFAND1"	136	2.59	0.00964	0.152	"GSE10358"
"SMARCAD1"	127	2.59	0.0097	0.152	"GSE10358"
"SUPT3H"	87	2.58	0.00978	0.152	"GSE10358"
"ZC3HAV1L"	104	2.58	0.00983	0.152	"GSE10358"
"HOPX"	94	2.58	0.00986	0.152	"GSE10358"
"SRFBP1"	131	2.58	0.00991	0.152	"GSE10358"
"EPS15"	85	2.58	0.00995	0.152	"GSE10358"
"HPGDS"	121	2.58	0.00995	0.152	"GSE10358"
"GFI1B"	98	2.58	0.00996	0.152	"GSE10358"
"ZNF747"	131	2.58	0.00996	0.152	"GSE10358"
"ZNF529"	98	2.58	0.00997	0.152	"GSE10358"
"ZNF569"	53	2.58	0.00998	0.152	"GSE10358"
"ZBTB44"	93	2.58	0.00999	0.152	"GSE10358"
"ZNF681"	36	2.57	0.0103	0.157	"GSE10358"
"CARF"	82	2.56	0.0104	0.157	"GSE10358"
"ZNF302"	133	2.56	0.0106	0.159	"GSE10358"
"NCOA7"	81	2.55	0.0106	0.159	"GSE10358"
"NFE2"	48	2.55	0.0109	0.162	"GSE10358"
"MTF2"	118	2.54	0.011	0.163	"GSE10358"
"ZNF521"	122	2.54	0.0111	0.163	"GSE10358"
"FZD6"	70	2.53	0.0113	0.164	"GSE10358"
"MAP3K4"	74	2.53	0.0113	0.164	"GSE10358"
"PLXND1"	33	2.53	0.0113	0.164	"GSE10358"
"BMPR1B"	32	2.53	0.0114	0.164	"GSE10358"
"PCM1"	104	2.53	0.0114	0.164	"GSE10358"
"FUBP1"	129	2.53	0.0115	0.165	"GSE10358"
"RASGEF1A"	55	2.52	0.0116	0.166	"GSE10358"
"MSH2"	317	2.52	0.0117	0.166	"GSE10358"
"PA2G4"	107	2.51	0.0121	0.17	"GSE10358"
"SIRT5"	118	2.51	0.0121	0.17	"GSE10358"
"PHF6"	141	2.5	0.0122	0.171	"GSE10358"
"HDAC2"	116	2.5	0.0124	0.171	"GSE10358"
"NR2C2"	81	2.5	0.0124	0.171	"GSE10358"
"KDM5B"	139	2.5	0.0124	0.171	"GSE10358"
"NFYB"	153	2.5	0.0125	0.172	"GSE10358"
"PDLIM1"	103	2.49	0.0126	0.173	"GSE10358"
"HIVEP2"	27	2.49	0.0129	0.175	"GSE10358"
"ZNF117"	43	2.48	0.013	0.175	"GSE10358"
"DOK4"	58	2.48	0.013	0.175	"GSE10358"
"ARID1B"	78	2.48	0.0131	0.176	"GSE10358"
"PRMT5"	221	2.48	0.0132	0.176	"GSE10358"
"HKR1"	41	2.47	0.0136	0.18	"GSE10358"
"TOP2B"	111	2.47	0.0136	0.18	"GSE10358"
"LRP5"	34	2.46	0.0138	0.181	"GSE10358"
"ZNF607"	30	2.46	0.0139	0.181	"GSE10358"
"TDRD3"	159	2.45	0.0143	0.184	"GSE10358"
"ZNF627"	58	2.45	0.0144	0.185	"GSE10358"
"ZSCAN29"	91	2.45	0.0144	0.185	"GSE10358"
"SNAPC1"	32	2.44	0.0146	0.186	"GSE10358"
"ARHGAP32"	95	2.43	0.015	0.189	"GSE10358"
"INPP4B"	68	2.43	0.0151	0.189	"GSE10358"
"RBBP7"	140	2.43	0.0152	0.19	"GSE10358"
"ZSCAN31"	64	2.43	0.0152	0.19	"GSE10358"
"ELP2"	80	2.43	0.0153	0.19	"GSE10358"
"PRKAB2"	131	2.42	0.0154	0.191	"GSE10358"
"ALMS1"	181	2.42	0.0156	0.192	"GSE10358"
"NCK1"	122	2.42	0.0157	0.192	"GSE10358"
"TAOK3"	120	2.42	0.0157	0.192	"GSE10358"
"RGS5"	50	2.41	0.0159	0.192	"GSE10358"
"NFXL1"	77	2.41	0.0159	0.192	"GSE10358"
"RFC1"	146	2.41	0.0159	0.192	"GSE10358"
"TRIM24"	58	2.41	0.016	0.192	"GSE10358"
"ZNF662"	71	2.4	0.0165	0.195	"GSE10358"
"HACD3"	116	2.4	0.0166	0.195	"GSE10358"
"CACNB3"	128	2.4	0.0166	0.195	"GSE10358"
"KDSR"	175	2.39	0.0168	0.197	"GSE10358"
"F2RL1"	104	2.39	0.017	0.197	"GSE10358"
"CD69"	56	2.39	0.017	0.197	"GSE10358"
"MOV10"	93	2.39	0.0171	0.197	"GSE10358"
"ZNF570"	25	2.38	0.0171	0.197	"GSE10358"
"NAE1"	183	2.38	0.0173	0.197	"GSE10358"
"MYC"	69	2.38	0.0174	0.198	"GSE10358"
"GNAQ"	77	2.38	0.0175	0.198	"GSE10358"
"ZNF227"	81	2.38	0.0175	0.198	"GSE10358"
"ZIK1"	45	2.37	0.018	0.201	"GSE10358"
"ZNF395"	96	2.36	0.0182	0.202	"GSE10358"
"PGRMC2"	179	2.36	0.0185	0.203	"GSE10358"
"LYL1"	55	2.36	0.0185	0.203	"GSE10358"
"RCBTB1"	45	2.35	0.0187	0.203	"GSE10358"
"SH3RF1"	46	2.35	0.0188	0.203	"GSE10358"
"PTGDR2"	34	2.35	0.0189	0.204	"GSE10358"
"MTA1"	183	2.35	0.0189	0.204	"GSE10358"
"BCL2"	93	2.35	0.019	0.204	"GSE10358"
"PAQR7"	50	2.34	0.0192	0.204	"GSE10358"
"ZNF248"	135	2.34	0.0192	0.204	"GSE10358"
"GATAD2A"	31	2.34	0.0193	0.204	"GSE10358"
"MED12"	50	2.34	0.0194	0.204	"GSE10358"
"GCLC"	79	2.34	0.0194	0.204	"GSE10358"
"ZNF804A"	64	2.33	0.0198	0.206	"GSE10358"
"RXFP1"	36	2.33	0.0198	0.206	"GSE10358"
"IPO7"	182	2.33	0.02	0.206	"GSE10358"
"RPS3"	119	2.32	0.0201	0.207	"GSE10358"
"MAGED1"	151	2.32	0.0202	0.208	"GSE10358"
"SCARF1"	46	2.32	0.0203	0.208	"GSE10358"
"ZNF75A"	36	2.32	0.0206	0.21	"GSE10358"
"PEX11A"	38	2.31	0.0208	0.211	"GSE10358"
"MYB"	116	2.3	0.0212	0.213	"GSE10358"
"ZBTB5"	109	2.3	0.0214	0.214	"GSE10358"
"TBC1D16"	47	2.3	0.0214	0.214	"GSE10358"
"DDX20"	60	2.3	0.0215	0.214	"GSE10358"
"MSI2"	124	2.3	0.0216	0.214	"GSE10358"
"ARHGEF9"	41	2.3	0.0217	0.215	"GSE10358"
"MTERF2"	37	2.29	0.0221	0.215	"GSE10358"
"TADA1"	163	2.29	0.0221	0.215	"GSE10358"
"ZDHHC23"	64	2.29	0.0222	0.215	"GSE10358"
"ZC3H8"	82	2.29	0.0222	0.215	"GSE10358"
"ZKSCAN3"	148	2.29	0.0223	0.215	"GSE10358"
"ZNF485"	58	2.29	0.0223	0.215	"GSE10358"
"IL1B"	27	2.28	0.0223	0.215	"GSE10358"
"ADCY6"	93	2.28	0.0225	0.216	"GSE10358"
"CASP3"	73	2.28	0.0225	0.216	"GSE10358"
"RAD17"	197	2.28	0.0225	0.216	"GSE10358"
"FANCF"	239	2.27	0.023	0.218	"GSE10358"
"CDCA7"	113	2.26	0.0235	0.222	"GSE10358"
"ITPR2"	203	2.26	0.0237	0.222	"GSE10358"
"ZNF260"	216	2.26	0.0239	0.224	"GSE10358"
"ZCCHC7"	135	2.25	0.0242	0.225	"GSE10358"
"GPHN"	84	2.25	0.0244	0.225	"GSE10358"
"PLRG1"	146	2.25	0.0244	0.225	"GSE10358"
"CALCRL"	62	2.25	0.0246	0.225	"GSE10358"
"PRDM15"	50	2.25	0.0246	0.225	"GSE10358"
"MUTYH"	82	2.25	0.0247	0.226	"GSE10358"
"UBR5"	141	2.24	0.025	0.227	"GSE10358"
"ZNRD1"	101	2.24	0.0251	0.228	"GSE10358"
"PRKDC"	128	2.24	0.0252	0.228	"GSE10358"
"MDC1"	127	2.23	0.0259	0.233	"GSE10358"
"ZNF599"	29	2.23	0.026	0.233	"GSE10358"
"INVS"	28	2.22	0.0261	0.233	"GSE10358"
"ZNF606"	74	2.22	0.0261	0.233	"GSE10358"
"ZNF57"	56	2.22	0.0262	0.234	"GSE10358"
"TCF12"	145	2.22	0.0263	0.234	"GSE10358"
"AEBP2"	68	2.22	0.0266	0.237	"GSE10358"
"HTR1F"	54	2.21	0.0269	0.238	"GSE10358"
"TCEAL8"	143	2.21	0.027	0.238	"GSE10358"
"CSNK2A2"	55	2.2	0.0279	0.245	"GSE10358"
"VN1R1"	63	2.2	0.0279	0.245	"GSE10358"
"SSBP3"	64	2.19	0.0282	0.245	"GSE10358"
"UBB"	65	2.19	0.0284	0.245	"GSE10358"
"DCAF6"	66	2.19	0.0284	0.245	"GSE10358"
"ARHGEF6"	122	2.19	0.0287	0.247	"GSE10358"
"RPS27A"	41	2.19	0.0288	0.248	"GSE10358"
"GPSM2"	35	2.18	0.0291	0.249	"GSE10358"
"DGKE"	54	2.18	0.0294	0.25	"GSE10358"
"EHMT1"	66	2.18	0.0295	0.25	"GSE10358"
"ZNF443"	34	2.17	0.0297	0.251	"GSE10358"
"ZNF605"	118	2.17	0.03	0.253	"GSE10358"
"ZNF548"	66	2.17	0.03	0.253	"GSE10358"
"NLK"	155	2.17	0.0301	0.253	"GSE10358"
"ZBED4"	141	2.16	0.0305	0.253	"GSE10358"
"CNOT6"	89	2.16	0.0312	0.257	"GSE10358"
"DFFB"	64	2.15	0.0312	0.257	"GSE10358"
"SLC9A1"	118	2.15	0.0313	0.258	"GSE10358"
"MEN1"	156	2.15	0.0316	0.258	"GSE10358"
"GPR146"	49	2.15	0.0316	0.258	"GSE10358"
"SMARCE1"	123	2.14	0.0321	0.26	"GSE10358"
"ADNP"	94	2.14	0.0324	0.261	"GSE10358"
"ARL6"	92	2.14	0.0326	0.263	"GSE10358"
"RALBP1"	180	2.13	0.033	0.265	"GSE10358"
"TOM1L1"	99	2.13	0.0333	0.265	"GSE10358"
"GRB10"	92	2.13	0.0333	0.265	"GSE10358"
"ASAP2"	62	2.13	0.0333	0.265	"GSE10358"
"TBCK"	288	2.13	0.0335	0.265	"GSE10358"
"STAM"	79	2.12	0.0337	0.265	"GSE10358"
"ZNF706"	51	2.12	0.0341	0.267	"GSE10358"
"FGFR1OP"	90	2.12	0.0342	0.267	"GSE10358"
"SOX4"	90	2.12	0.0344	0.267	"GSE10358"
"PDCD11"	146	2.11	0.0348	0.269	"GSE10358"
"ZNF236"	33	2.11	0.0352	0.271	"GSE10358"
"SOD1"	131	2.1	0.0354	0.272	"GSE10358"
"SLC7A1"	69	2.1	0.0358	0.273	"GSE10358"
"INPP5B"	66	2.1	0.036	0.274	"GSE10358"
"ZNF92"	75	2.1	0.036	0.274	"GSE10358"
"ZNF45"	100	2.1	0.0361	0.274	"GSE10358"
"ZNF813"	106	2.09	0.0364	0.275	"GSE10358"
"ZNF135"	49	2.09	0.0365	0.275	"GSE10358"
"ZNF174"	68	2.09	0.0367	0.275	"GSE10358"
"ZSCAN9"	28	2.09	0.0368	0.275	"GSE10358"
"HHEX"	59	2.09	0.037	0.276	"GSE10358"
"GTF2H4"	81	2.08	0.0372	0.276	"GSE10358"
"PAWR"	166	2.08	0.0378	0.276	"GSE10358"
"SMARCA5"	104	2.07	0.0381	0.278	"GSE10358"
"RFXAP"	171	2.07	0.0381	0.278	"GSE10358"
"ZBTB33"	67	2.07	0.0386	0.279	"GSE10358"
"ITGA2"	60	2.07	0.0387	0.28	"GSE10358"
"SUV39H2"	167	2.07	0.0389	0.28	"GSE10358"
"TBC1D31"	168	2.06	0.0389	0.28	"GSE10358"
"ATR"	174	2.06	0.0391	0.281	"GSE10358"
"SMARCA4"	222	2.06	0.0391	0.281	"GSE10358"
"ZNHIT3"	249	2.06	0.0392	0.281	"GSE10358"
"ZBTB39"	30	2.06	0.0395	0.282	"GSE10358"
"AJUBA"	31	2.06	0.0397	0.282	"GSE10358"
"PWP2"	83	2.06	0.0397	0.282	"GSE10358"
"ZMAT1"	85	2.06	0.0397	0.282	"GSE10358"
"HINT1"	69	2.05	0.0401	0.283	"GSE10358"
"OGT"	49	2.05	0.0406	0.286	"GSE10358"
"ZDHHC9"	96	2.04	0.0409	0.287	"GSE10358"
"CISH"	30	2.04	0.0412	0.288	"GSE10358"
"TAS2R14"	78	2.04	0.0414	0.288	"GSE10358"
"ZNF253"	66	2.04	0.0416	0.288	"GSE10358"
"SLC30A9"	171	2.04	0.0418	0.289	"GSE10358"
"CTCF"	109	2.03	0.0419	0.289	"GSE10358"
"HIF1AN"	61	2.03	0.0421	0.29	"GSE10358"
"ZNF830"	74	2.03	0.0423	0.29	"GSE10358"
"BRWD1"	53	2.03	0.0425	0.29	"GSE10358"
"CAD"	226	2.03	0.0425	0.29	"GSE10358"
"ARHGAP35"	159	2.03	0.0429	0.29	"GSE10358"
"ZNF107"	69	2.02	0.0429	0.29	"GSE10358"
"HMG20A"	125	2.02	0.043	0.29	"GSE10358"
"ZNF420"	72	2.02	0.0432	0.291	"GSE10358"
"ZXDB"	85	2.02	0.0434	0.291	"GSE10358"
"PTH2R"	63	2.02	0.0434	0.291	"GSE10358"
"PPRC1"	85	2.02	0.0435	0.291	"GSE10358"
"ING5"	57	2.02	0.0436	0.291	"GSE10358"
"TBC1D13"	41	2.02	0.0437	0.291	"GSE10358"
"ZFP64"	103	2.02	0.0439	0.291	"GSE10358"
"RPL6"	135	2.01	0.0439	0.291	"GSE10358"
"L3MBTL1"	55	2	0.0451	0.295	"GSE10358"
"KLHL6"	146	2	0.0452	0.295	"GSE10358"
"FCER1A"	43	2	0.0454	0.295	"GSE10358"
"ZCCHC4"	37	2	0.0455	0.295	"GSE10358"
"NR1H3"	81	2	0.046	0.297	"GSE10358"
"ZNF581"	79	1.99	0.0466	0.297	"GSE10358"
"ZNF565"	112	1.99	0.0467	0.297	"GSE10358"
"RRAGB"	54	1.99	0.0468	0.297	"GSE10358"
"ZNF721"	37	1.99	0.047	0.297	"GSE10358"
"ASMTL"	134	1.99	0.0471	0.297	"GSE10358"
"PPP1R8"	176	1.99	0.0471	0.297	"GSE10358"
"RBM15B"	25	1.98	0.0472	0.297	"GSE10358"
"ZNF680"	60	1.98	0.0477	0.297	"GSE10358"
"NPM1"	146	1.98	0.0479	0.297	"GSE10358"
"ZDHHC2"	80	1.98	0.0479	0.297	"GSE10358"
"ZNF175"	37	1.98	0.048	0.297	"GSE10358"
"FUT8"	41	1.98	0.0482	0.298	"GSE10358"
"ZNF180"	36	1.97	0.0483	0.298	"GSE10358"
"ZFP82"	32	1.97	0.0486	0.298	"GSE10358"
"SLK"	107	1.97	0.0487	0.298	"GSE10358"
"PRKCH"	157	1.97	0.0487	0.298	"GSE10358"
"HSPB1"	124	1.97	0.0488	0.298	"GSE10358"
"CREBZF"	129	1.97	0.0488	0.298	"GSE10358"
"PHB2"	200	1.97	0.0489	0.298	"GSE10358"
"ZNF416"	38	1.97	0.0489	0.298	"GSE10358"
"NUFIP1"	172	1.97	0.0491	0.298	"GSE10358"
"GAB1"	41	1.97	0.0492	0.298	"GSE10358"
"ZNF337"	148	1.96	0.0504	0.301	"GSE10358"
"TERF1"	108	1.95	0.051	0.301	"GSE10358"
"ITGA6"	60	1.95	0.051	0.301	"GSE10358"
"WWOX"	105	1.95	0.0512	0.301	"GSE10358"
"MRRF"	83	1.95	0.0512	0.301	"GSE10358"
"CNOT7"	147	1.95	0.0516	0.301	"GSE10358"
"HINFP"	41	1.95	0.0516	0.301	"GSE10358"
"PDZD8"	63	1.95	0.0517	0.301	"GSE10358"
"EIF2AK4"	163	1.94	0.0518	0.301	"GSE10358"
"UBE2I"	39	1.94	0.0519	0.301	"GSE10358"
"POT1"	219	1.94	0.0524	0.303	"GSE10358"
"ZMYM1"	159	1.93	0.0531	0.305	"GSE10358"
"JMY"	120	1.93	0.0538	0.308	"GSE10358"
"ZNF14"	31	1.93	0.054	0.308	"GSE10358"
"MYO9A"	125	1.92	0.0542	0.309	"GSE10358"
"ZSCAN21"	78	1.92	0.0543	0.309	"GSE10358"
"TLK2"	87	1.92	0.0546	0.309	"GSE10358"
"IFT88"	53	1.92	0.0546	0.309	"GSE10358"
"NF1"	43	1.92	0.0548	0.31	"GSE10358"
"ZNF140"	108	1.92	0.055	0.31	"GSE10358"
"ACOT11"	43	1.92	0.0553	0.31	"GSE10358"
"AGK"	103	1.92	0.0554	0.31	"GSE10358"
"SUPT7L"	188	1.91	0.0557	0.311	"GSE10358"
"SH3BGR"	49	1.91	0.0558	0.311	"GSE10358"
"SGF29"	79	1.91	0.0559	0.311	"GSE10358"
"ZNF22"	155	1.91	0.056	0.311	"GSE10358"
"ZNF671"	28	1.91	0.056	0.311	"GSE10358"
"E2F6"	100	1.91	0.0565	0.313	"GSE10358"
"PBXIP1"	131	1.91	0.0566	0.313	"GSE10358"
"REST"	149	1.91	0.0566	0.313	"GSE10358"
"ZNF770"	127	1.9	0.057	0.315	"GSE10358"
"ZNF675"	65	1.9	0.0574	0.316	"GSE10358"
"GPR174"	97	1.9	0.0575	0.316	"GSE10358"
"ZNF692"	128	1.9	0.0575	0.316	"GSE10358"
"RBBP8"	46	1.89	0.0581	0.318	"GSE10358"
"FOXC1"	80	1.89	0.0582	0.318	"GSE10358"
"BLZF1"	76	1.89	0.0584	0.318	"GSE10358"
"ZNF440"	28	1.89	0.0585	0.318	"GSE10358"
"ZBTB14"	154	1.89	0.0586	0.318	"GSE10358"
"ZCCHC11"	73	1.89	0.0587	0.318	"GSE10358"
"MIB1"	218	1.89	0.0589	0.319	"GSE10358"
"HPGD"	67	1.88	0.0598	0.32	"GSE10358"
"ZNF844"	29	1.87	0.0609	0.322	"GSE10358"
"PKIA"	137	1.87	0.0609	0.322	"GSE10358"
"RPS6KB1"	94	1.87	0.061	0.322	"GSE10358"
"TRIM5"	211	1.87	0.0615	0.322	"GSE10358"
"ZKSCAN4"	77	1.87	0.0615	0.322	"GSE10358"
"LRP8"	61	1.87	0.0616	0.322	"GSE10358"
"GMPS"	350	1.87	0.0617	0.322	"GSE10358"
"ZNF608"	92	1.87	0.0618	0.322	"GSE10358"
"GNA15"	151	1.87	0.0618	0.322	"GSE10358"
"ZNF436"	25	1.86	0.0627	0.325	"GSE10358"
"ZNF585B"	30	1.86	0.0631	0.326	"GSE10358"
"BNIP3"	30	1.86	0.0632	0.326	"GSE10358"
"ADCY2"	74	1.85	0.0637	0.326	"GSE10358"
"PEBP1"	144	1.85	0.0637	0.326	"GSE10358"
"ZNF141"	55	1.85	0.0637	0.326	"GSE10358"
"ZNF559"	197	1.85	0.0638	0.326	"GSE10358"
"SRPK1"	41	1.85	0.0641	0.326	"GSE10358"
"PIP4K2B"	74	1.85	0.0643	0.326	"GSE10358"
"TIGD7"	26	1.85	0.0643	0.326	"GSE10358"
"TSFM"	34	1.85	0.0645	0.327	"GSE10358"
"ASF1A"	224	1.85	0.065	0.327	"GSE10358"
"ZNF8"	27	1.84	0.0651	0.328	"GSE10358"
"ZNF330"	155	1.84	0.0653	0.328	"GSE10358"
"RBPMS"	111	1.84	0.0657	0.329	"GSE10358"
"DDAH1"	103	1.84	0.0658	0.329	"GSE10358"
"SOCS7"	118	1.84	0.0664	0.33	"GSE10358"
"IMPA1"	114	1.83	0.0665	0.33	"GSE10358"
"PLCXD2"	76	1.83	0.0671	0.331	"GSE10358"
"ZNF12"	46	1.83	0.0675	0.332	"GSE10358"
"NPY5R"	54	-1.83	0.0678	0.333	"GSE10358"
"IL9R"	68	-1.83	0.0676	0.332	"GSE10358"
"ARL4A"	37	-1.83	0.0675	0.332	"GSE10358"
"OR51B6"	55	-1.83	0.0669	0.33	"GSE10358"
"RGL3"	357	-1.83	0.0669	0.33	"GSE10358"
"EN2"	43	-1.83	0.0668	0.33	"GSE10358"
"ROR2"	114	-1.83	0.0667	0.33	"GSE10358"
"RET"	44	-1.83	0.0666	0.33	"GSE10358"
"MIXL1"	123	-1.83	0.0666	0.33	"GSE10358"
"ZFHX3"	125	-1.84	0.0664	0.33	"GSE10358"
"GABRB3"	34	-1.84	0.0664	0.33	"GSE10358"
"ARL8A"	91	-1.84	0.0663	0.33	"GSE10358"
"CCL26"	41	-1.84	0.066	0.329	"GSE10358"
"TNFSF18"	90	-1.84	0.0658	0.329	"GSE10358"
"TAAR9"	68	-1.84	0.0656	0.328	"GSE10358"
"PITPNC1"	94	-1.84	0.0655	0.328	"GSE10358"
"SP8"	87	-1.84	0.0655	0.328	"GSE10358"
"KSR2"	34	-1.84	0.0653	0.328	"GSE10358"
"PKNOX2"	476	-1.85	0.065	0.327	"GSE10358"
"AGRP"	36	-1.85	0.0649	0.327	"GSE10358"
"GDNF"	97	-1.85	0.0647	0.327	"GSE10358"
"POU3F1"	108	-1.85	0.0647	0.327	"GSE10358"
"GSX2"	28	-1.85	0.0643	0.326	"GSE10358"
"FOXN1"	120	-1.85	0.0639	0.326	"GSE10358"
"KREMEN2"	34	-1.85	0.0639	0.326	"GSE10358"
"CITED4"	48	-1.85	0.0639	0.326	"GSE10358"
"GHRH"	25	-1.85	0.0638	0.326	"GSE10358"
"SP7"	129	-1.85	0.0638	0.326	"GSE10358"
"GAP43"	229	-1.85	0.0638	0.326	"GSE10358"
"SLC1A2"	86	-1.86	0.0635	0.326	"GSE10358"
"LALBA"	135	-1.86	0.0633	0.326	"GSE10358"
"FEV"	204	-1.86	0.0633	0.326	"GSE10358"
"HOXC11"	212	-1.86	0.0631	0.326	"GSE10358"
"BAIAP2"	58	-1.86	0.0628	0.325	"GSE10358"
